timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/23 17:46:40.356, 1, 2730 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:41.363, 0, 412 MHz, 405 MHz, 37.04 W, 48, 0 %, 3179 MiB
2026/09/23 17:46:41.363, 1, 2722 MHz, 14001 MHz, 600.00 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:42.374, 0, 480 MHz, 405 MHz, 38.05 W, 48, 0 %, 3178 MiB
2026/09/23 17:46:42.374, 1, 2730 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:43.382, 0, 427 MHz, 405 MHz, 37.97 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:43.382, 1, 2730 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:44.388, 0, 420 MHz, 405 MHz, 37.64 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:44.388, 1, 2722 MHz, 14001 MHz, 599.90 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:45.394, 0, 412 MHz, 405 MHz, 37.31 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:45.394, 1, 2722 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:46.405, 0, 472 MHz, 405 MHz, 37.85 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:46.405, 1, 2722 MHz, 14001 MHz, 600.09 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:47.417, 0, 420 MHz, 405 MHz, 37.65 W, 48, 0 %, 3178 MiB
2026/09/23 17:46:47.417, 1, 2722 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:48.429, 0, 412 MHz, 405 MHz, 37.84 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:48.429, 1, 2722 MHz, 14001 MHz, 599.95 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:49.430, 0, 405 MHz, 405 MHz, 37.65 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:49.430, 1, 2722 MHz, 14001 MHz, 599.94 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:50.442, 0, 405 MHz, 405 MHz, 37.28 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:50.442, 1, 2722 MHz, 14001 MHz, 600.10 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:51.455, 0, 472 MHz, 405 MHz, 38.20 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:51.455, 1, 2722 MHz, 14001 MHz, 600.02 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:52.465, 0, 487 MHz, 405 MHz, 38.01 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:52.465, 1, 2722 MHz, 14001 MHz, 599.92 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:53.479, 0, 427 MHz, 405 MHz, 37.94 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:53.479, 1, 2722 MHz, 14001 MHz, 599.91 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:54.483, 0, 412 MHz, 405 MHz, 37.60 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:54.483, 1, 2715 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:55.491, 0, 405 MHz, 405 MHz, 37.54 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:55.491, 1, 2715 MHz, 14001 MHz, 600.01 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:56.500, 0, 405 MHz, 405 MHz, 37.59 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:56.501, 1, 2715 MHz, 14001 MHz, 599.89 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:57.502, 0, 405 MHz, 405 MHz, 37.44 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:57.502, 1, 2715 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 17:46:58.504, 0, 405 MHz, 405 MHz, 37.52 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:58.504, 1, 2715 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2758 MiB
2026/09/23 17:46:59.514, 0, 412 MHz, 405 MHz, 37.87 W, 49, 0 %, 3178 MiB
2026/09/23 17:46:59.514, 1, 2715 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:00.527, 0, 405 MHz, 405 MHz, 37.72 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:00.527, 1, 2715 MHz, 14001 MHz, 600.01 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:01.538, 0, 405 MHz, 405 MHz, 37.55 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:01.538, 1, 2715 MHz, 14001 MHz, 599.92 W, 69, 100 %, 2758 MiB
2026/09/23 17:47:02.552, 0, 420 MHz, 405 MHz, 37.39 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:02.552, 1, 2715 MHz, 14001 MHz, 600.02 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:03.567, 0, 420 MHz, 405 MHz, 37.92 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:03.567, 1, 2715 MHz, 14001 MHz, 599.89 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:04.579, 0, 420 MHz, 405 MHz, 38.07 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:04.579, 1, 2715 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:05.594, 0, 405 MHz, 405 MHz, 37.93 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:05.594, 1, 2715 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2758 MiB
2026/09/23 17:47:06.605, 0, 412 MHz, 405 MHz, 37.73 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:06.605, 1, 2715 MHz, 14001 MHz, 600.02 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:07.620, 0, 412 MHz, 405 MHz, 37.67 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:07.620, 1, 2715 MHz, 14001 MHz, 599.97 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:08.627, 0, 405 MHz, 405 MHz, 38.17 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:08.627, 1, 2715 MHz, 14001 MHz, 599.87 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:09.639, 0, 420 MHz, 405 MHz, 38.21 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:09.639, 1, 2715 MHz, 14001 MHz, 600.15 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:10.653, 0, 405 MHz, 405 MHz, 37.76 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:10.653, 1, 2715 MHz, 14001 MHz, 599.83 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:11.654, 0, 412 MHz, 405 MHz, 37.68 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:11.654, 1, 2707 MHz, 14001 MHz, 600.04 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:12.668, 0, 427 MHz, 405 MHz, 38.20 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:12.668, 1, 2707 MHz, 14001 MHz, 599.96 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:13.678, 0, 405 MHz, 405 MHz, 37.84 W, 49, 0 %, 3180 MiB
2026/09/23 17:47:13.678, 1, 2707 MHz, 14001 MHz, 600.02 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:14.692, 0, 420 MHz, 405 MHz, 37.88 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:14.692, 1, 2715 MHz, 14001 MHz, 599.84 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:15.705, 0, 495 MHz, 405 MHz, 38.56 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:15.705, 1, 2707 MHz, 14001 MHz, 600.05 W, 70, 100 %, 2758 MiB
2026/09/23 17:47:16.709, 0, 442 MHz, 405 MHz, 37.82 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:16.709, 1, 2955 MHz, 14001 MHz, 365.12 W, 56, 100 %, 18 MiB
2026/09/23 17:47:17.722, 0, 427 MHz, 405 MHz, 37.62 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:17.722, 1, 2955 MHz, 14001 MHz, 97.48 W, 55, 0 %, 2757 MiB
2026/09/23 17:47:18.723, 0, 427 MHz, 405 MHz, 37.84 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:18.723, 1, 2572 MHz, 14001 MHz, 84.26 W, 53, 0 %, 2757 MiB
2026/09/23 17:47:19.735, 0, 435 MHz, 405 MHz, 38.15 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:19.735, 1, 2572 MHz, 14001 MHz, 83.22 W, 53, 0 %, 2757 MiB
2026/09/23 17:47:20.747, 0, 420 MHz, 405 MHz, 37.79 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:20.747, 1, 2835 MHz, 14001 MHz, 249.78 W, 67, 40 %, 2757 MiB
2026/09/23 17:47:21.747, 0, 412 MHz, 405 MHz, 37.42 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:21.747, 1, 2842 MHz, 14001 MHz, 600.11 W, 67, 99 %, 2757 MiB
2026/09/23 17:47:22.761, 0, 420 MHz, 405 MHz, 37.64 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:22.761, 1, 2835 MHz, 14001 MHz, 600.07 W, 67, 99 %, 2757 MiB
2026/09/23 17:47:23.776, 0, 412 MHz, 405 MHz, 37.72 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:23.776, 1, 2842 MHz, 14001 MHz, 599.97 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:24.788, 0, 472 MHz, 405 MHz, 38.12 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:24.788, 1, 2835 MHz, 14001 MHz, 599.95 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:25.796, 0, 442 MHz, 405 MHz, 38.09 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:25.796, 1, 2842 MHz, 14001 MHz, 600.01 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:26.810, 0, 435 MHz, 405 MHz, 37.91 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:26.810, 1, 2835 MHz, 14001 MHz, 599.90 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:27.811, 0, 435 MHz, 405 MHz, 37.37 W, 49, 0 %, 3179 MiB
2026/09/23 17:47:27.811, 1, 2835 MHz, 14001 MHz, 600.03 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:28.824, 0, 502 MHz, 405 MHz, 37.62 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:28.824, 1, 2835 MHz, 14001 MHz, 599.79 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:29.837, 0, 510 MHz, 405 MHz, 37.90 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:29.837, 1, 2835 MHz, 14001 MHz, 600.13 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:30.850, 0, 532 MHz, 405 MHz, 37.99 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:30.850, 1, 2835 MHz, 14001 MHz, 600.18 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:31.863, 0, 495 MHz, 405 MHz, 37.74 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:31.863, 1, 2835 MHz, 14001 MHz, 599.73 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:32.878, 0, 555 MHz, 405 MHz, 38.09 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:32.878, 1, 2835 MHz, 14001 MHz, 600.04 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:33.879, 0, 495 MHz, 405 MHz, 38.29 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:33.879, 1, 2835 MHz, 14001 MHz, 599.92 W, 68, 99 %, 2757 MiB
2026/09/23 17:47:34.891, 0, 495 MHz, 405 MHz, 37.94 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:34.891, 1, 2835 MHz, 14001 MHz, 600.11 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:35.901, 0, 502 MHz, 405 MHz, 38.15 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:35.901, 1, 2827 MHz, 14001 MHz, 600.00 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:36.914, 0, 540 MHz, 405 MHz, 38.04 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:36.914, 1, 2827 MHz, 14001 MHz, 600.09 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:37.929, 0, 570 MHz, 405 MHz, 38.15 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:37.929, 1, 2827 MHz, 14001 MHz, 600.18 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:38.940, 0, 570 MHz, 405 MHz, 38.24 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:38.940, 1, 2827 MHz, 14001 MHz, 599.77 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:39.948, 0, 502 MHz, 405 MHz, 37.44 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:39.948, 1, 2835 MHz, 14001 MHz, 599.93 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:40.960, 0, 525 MHz, 405 MHz, 38.08 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:40.960, 1, 2730 MHz, 14001 MHz, 599.57 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:41.967, 0, 502 MHz, 405 MHz, 38.05 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:41.967, 1, 2730 MHz, 14001 MHz, 600.00 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:42.978, 0, 502 MHz, 405 MHz, 37.54 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:42.978, 1, 2730 MHz, 14001 MHz, 600.02 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:43.993, 0, 547 MHz, 405 MHz, 38.39 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:43.993, 1, 2730 MHz, 14001 MHz, 599.96 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:45.008, 0, 547 MHz, 405 MHz, 38.61 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:45.008, 1, 2730 MHz, 14001 MHz, 599.93 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:46.008, 0, 540 MHz, 405 MHz, 38.55 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:46.008, 1, 2730 MHz, 14001 MHz, 600.07 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:47.020, 0, 592 MHz, 405 MHz, 38.55 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:47.020, 1, 2730 MHz, 14001 MHz, 599.94 W, 69, 99 %, 2757 MiB
2026/09/23 17:47:48.033, 0, 532 MHz, 405 MHz, 38.41 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:48.033, 1, 2730 MHz, 14001 MHz, 600.07 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:49.033, 0, 517 MHz, 405 MHz, 38.20 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:49.033, 1, 2722 MHz, 14001 MHz, 600.13 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:50.047, 0, 517 MHz, 405 MHz, 38.38 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:50.047, 1, 2730 MHz, 14001 MHz, 599.99 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:51.060, 0, 547 MHz, 405 MHz, 38.35 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:51.060, 1, 2730 MHz, 14001 MHz, 600.09 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:52.073, 0, 525 MHz, 405 MHz, 38.43 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:52.073, 1, 2722 MHz, 14001 MHz, 600.06 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:53.087, 0, 517 MHz, 405 MHz, 37.89 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:53.087, 1, 2722 MHz, 14001 MHz, 600.08 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:54.101, 0, 517 MHz, 405 MHz, 37.72 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:54.101, 1, 2722 MHz, 14001 MHz, 599.92 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:55.109, 0, 532 MHz, 405 MHz, 38.19 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:55.109, 1, 2722 MHz, 14001 MHz, 600.02 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:56.112, 0, 562 MHz, 405 MHz, 38.19 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:56.112, 1, 2722 MHz, 14001 MHz, 600.14 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:57.123, 0, 517 MHz, 405 MHz, 37.30 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:57.123, 1, 2722 MHz, 14001 MHz, 599.92 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:58.126, 0, 517 MHz, 405 MHz, 37.47 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:58.126, 1, 2722 MHz, 14001 MHz, 600.07 W, 70, 99 %, 2757 MiB
2026/09/23 17:47:59.136, 0, 517 MHz, 405 MHz, 37.29 W, 49, 0 %, 3178 MiB
2026/09/23 17:47:59.136, 1, 2722 MHz, 14001 MHz, 599.97 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:00.136, 0, 562 MHz, 405 MHz, 37.93 W, 49, 0 %, 3178 MiB
2026/09/23 17:48:00.136, 1, 2722 MHz, 14001 MHz, 599.82 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:01.143, 0, 630 MHz, 405 MHz, 38.78 W, 49, 0 %, 3178 MiB
2026/09/23 17:48:01.143, 1, 2722 MHz, 14001 MHz, 600.14 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:02.156, 0, 577 MHz, 405 MHz, 38.23 W, 49, 0 %, 3178 MiB
2026/09/23 17:48:02.156, 1, 2722 MHz, 14001 MHz, 600.03 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:03.168, 0, 502 MHz, 405 MHz, 37.49 W, 49, 0 %, 3178 MiB
2026/09/23 17:48:03.168, 1, 2722 MHz, 14001 MHz, 599.81 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:04.181, 0, 547 MHz, 405 MHz, 37.91 W, 49, 0 %, 3178 MiB
2026/09/23 17:48:04.181, 1, 2722 MHz, 14001 MHz, 599.98 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:05.182, 0, 547 MHz, 405 MHz, 38.48 W, 49, 0 %, 3180 MiB
2026/09/23 17:48:05.182, 1, 2722 MHz, 14001 MHz, 600.02 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:06.187, 0, 510 MHz, 405 MHz, 38.06 W, 49, 0 %, 3180 MiB
2026/09/23 17:48:06.187, 1, 2722 MHz, 14001 MHz, 600.03 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:07.200, 0, 510 MHz, 405 MHz, 37.90 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:07.200, 1, 2722 MHz, 14001 MHz, 600.05 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:08.213, 0, 495 MHz, 405 MHz, 37.69 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:08.213, 1, 2722 MHz, 14001 MHz, 599.92 W, 69, 99 %, 2757 MiB
2026/09/23 17:48:09.228, 0, 555 MHz, 405 MHz, 37.73 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:09.228, 1, 2722 MHz, 14001 MHz, 600.04 W, 70, 99 %, 2757 MiB
2026/09/23 17:48:10.237, 0, 592 MHz, 405 MHz, 38.40 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:10.237, 1, 2722 MHz, 14001 MHz, 556.18 W, 60, 20 %, 18 MiB
2026/09/23 17:48:11.250, 0, 532 MHz, 405 MHz, 38.29 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:11.250, 1, 2955 MHz, 14001 MHz, 104.60 W, 56, 0 %, 18 MiB
2026/09/23 17:48:12.264, 0, 562 MHz, 405 MHz, 38.77 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:12.264, 1, 2722 MHz, 14001 MHz, 92.52 W, 54, 0 %, 2757 MiB
2026/09/23 17:48:13.271, 0, 555 MHz, 405 MHz, 38.52 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:13.271, 1, 2572 MHz, 14001 MHz, 82.99 W, 54, 0 %, 2757 MiB
2026/09/23 17:48:14.281, 0, 510 MHz, 405 MHz, 38.05 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:14.281, 1, 2835 MHz, 14001 MHz, 290.13 W, 67, 100 %, 2757 MiB
2026/09/23 17:48:15.290, 0, 517 MHz, 405 MHz, 37.62 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:15.290, 1, 2835 MHz, 14001 MHz, 600.03 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:16.296, 0, 517 MHz, 405 MHz, 38.11 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:16.296, 1, 2835 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:17.300, 0, 517 MHz, 405 MHz, 38.40 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:17.300, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:18.315, 0, 555 MHz, 405 MHz, 38.56 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:18.315, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:19.320, 0, 547 MHz, 405 MHz, 37.98 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:19.320, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:20.332, 0, 555 MHz, 405 MHz, 37.77 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:20.332, 1, 2827 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:21.335, 0, 547 MHz, 405 MHz, 37.79 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:21.335, 1, 2827 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:22.339, 0, 472 MHz, 405 MHz, 38.71 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:22.339, 1, 2827 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:23.345, 0, 465 MHz, 405 MHz, 38.60 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:23.345, 1, 2820 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:24.359, 0, 450 MHz, 405 MHz, 38.22 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:24.359, 1, 2820 MHz, 14001 MHz, 600.13 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:25.371, 0, 457 MHz, 405 MHz, 38.05 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:25.371, 1, 2827 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:26.372, 0, 457 MHz, 405 MHz, 38.24 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:26.372, 1, 2820 MHz, 14001 MHz, 599.93 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:27.375, 0, 450 MHz, 405 MHz, 38.37 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:27.375, 1, 2820 MHz, 14001 MHz, 600.18 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:28.379, 0, 465 MHz, 405 MHz, 38.38 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:28.379, 1, 2820 MHz, 14001 MHz, 599.81 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:29.392, 0, 450 MHz, 405 MHz, 38.05 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:29.392, 1, 2820 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/23 17:48:30.392, 0, 450 MHz, 405 MHz, 37.74 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:30.392, 1, 2820 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:31.397, 0, 442 MHz, 405 MHz, 38.00 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:31.397, 1, 2820 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:32.405, 0, 465 MHz, 405 MHz, 38.36 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:32.405, 1, 2820 MHz, 14001 MHz, 600.12 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:33.420, 0, 450 MHz, 405 MHz, 37.82 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:33.420, 1, 2820 MHz, 14001 MHz, 599.84 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:34.435, 0, 517 MHz, 405 MHz, 38.45 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:34.435, 1, 2722 MHz, 14001 MHz, 600.57 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:35.444, 0, 450 MHz, 405 MHz, 38.00 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:35.444, 1, 2722 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:36.448, 0, 495 MHz, 405 MHz, 38.04 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:36.448, 1, 2722 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/23 17:48:37.453, 0, 450 MHz, 405 MHz, 37.78 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:37.453, 1, 2722 MHz, 14001 MHz, 599.94 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:38.454, 0, 450 MHz, 405 MHz, 37.92 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:38.454, 1, 2722 MHz, 14001 MHz, 600.12 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:39.468, 0, 465 MHz, 405 MHz, 37.58 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:39.468, 1, 2722 MHz, 14001 MHz, 600.08 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:40.471, 0, 450 MHz, 405 MHz, 37.90 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:40.471, 1, 2722 MHz, 14001 MHz, 599.97 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:41.472, 0, 465 MHz, 405 MHz, 37.50 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:41.472, 1, 2715 MHz, 14001 MHz, 600.09 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:42.482, 0, 442 MHz, 405 MHz, 37.64 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:42.482, 1, 2722 MHz, 14001 MHz, 599.95 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:43.488, 0, 465 MHz, 405 MHz, 37.44 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:43.488, 1, 2715 MHz, 14001 MHz, 600.08 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:44.491, 0, 525 MHz, 405 MHz, 37.94 W, 49, 0 %, 3179 MiB
2026/09/23 17:48:44.491, 1, 2715 MHz, 14001 MHz, 600.01 W, 70, 100 %, 2757 MiB
2026/09/23 17:48:45.499, 0, 495 MHz, 405 MHz, 37.99 W, 49, 0 %, 3179 MiB
