timestamp, index, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/09/24 16:07:24.679, 0, 41 MHz, 405 MHz, 22.62 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:24.679, 1, 2715 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:25.681, 0, 28 MHz, 405 MHz, 22.96 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:25.681, 1, 2715 MHz, 14001 MHz, 599.86 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:26.684, 0, 39 MHz, 405 MHz, 21.42 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:26.684, 1, 2715 MHz, 14001 MHz, 600.17 W, 67, 100 %, 2757 MiB
2026/09/24 16:07:27.692, 0, 32 MHz, 405 MHz, 21.69 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:27.692, 1, 2715 MHz, 14001 MHz, 599.96 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:28.693, 0, 30 MHz, 405 MHz, 20.99 W, 51, 1 %, 3205 MiB
2026/09/24 16:07:28.693, 1, 2715 MHz, 14001 MHz, 600.24 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:29.696, 0, 42 MHz, 405 MHz, 22.41 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:29.696, 1, 2715 MHz, 14001 MHz, 599.91 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:30.711, 0, 37 MHz, 405 MHz, 22.28 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:30.711, 1, 2730 MHz, 14001 MHz, 595.33 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:31.713, 0, 262 MHz, 405 MHz, 22.71 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:31.713, 1, 2715 MHz, 14001 MHz, 604.65 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:32.717, 0, 28 MHz, 405 MHz, 23.17 W, 51, 1 %, 3199 MiB
2026/09/24 16:07:32.717, 1, 2715 MHz, 14001 MHz, 600.03 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:33.718, 0, 32 MHz, 405 MHz, 22.19 W, 51, 1 %, 3199 MiB
2026/09/24 16:07:33.718, 1, 2715 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:34.720, 0, 30 MHz, 405 MHz, 23.40 W, 51, 1 %, 3199 MiB
2026/09/24 16:07:34.720, 1, 2715 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:35.733, 0, 32 MHz, 405 MHz, 22.33 W, 51, 1 %, 3202 MiB
2026/09/24 16:07:35.733, 1, 2715 MHz, 14001 MHz, 600.03 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:36.749, 0, 36 MHz, 405 MHz, 23.24 W, 51, 1 %, 3199 MiB
2026/09/24 16:07:36.749, 1, 2707 MHz, 14001 MHz, 599.93 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:37.755, 0, 38 MHz, 405 MHz, 21.56 W, 51, 1 %, 3195 MiB
2026/09/24 16:07:37.755, 1, 2707 MHz, 14001 MHz, 599.89 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:38.761, 0, 28 MHz, 405 MHz, 21.72 W, 51, 1 %, 3210 MiB
2026/09/24 16:07:38.761, 1, 2715 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:39.776, 0, 37 MHz, 405 MHz, 22.55 W, 51, 1 %, 3210 MiB
2026/09/24 16:07:39.776, 1, 2715 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:40.779, 0, 28 MHz, 405 MHz, 23.08 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:40.779, 1, 2707 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:41.792, 0, 33 MHz, 405 MHz, 20.88 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:41.792, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:42.807, 0, 38 MHz, 405 MHz, 21.48 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:42.807, 1, 2707 MHz, 14001 MHz, 600.18 W, 68, 100 %, 2757 MiB
2026/09/24 16:07:43.813, 0, 36 MHz, 405 MHz, 21.12 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:43.813, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:44.819, 0, 315 MHz, 405 MHz, 22.84 W, 51, 1 %, 3203 MiB
2026/09/24 16:07:44.819, 1, 2752 MHz, 14001 MHz, 595.22 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:45.822, 0, 34 MHz, 405 MHz, 24.71 W, 51, 1 %, 3204 MiB
2026/09/24 16:07:45.822, 1, 2707 MHz, 14001 MHz, 600.04 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:46.823, 0, 397 MHz, 405 MHz, 36.16 W, 51, 2 %, 3220 MiB
2026/09/24 16:07:46.823, 1, 2707 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:47.828, 0, 397 MHz, 405 MHz, 37.76 W, 51, 1 %, 3220 MiB
2026/09/24 16:07:47.828, 1, 2707 MHz, 14001 MHz, 600.07 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:48.833, 0, 397 MHz, 405 MHz, 37.59 W, 51, 1 %, 3200 MiB
2026/09/24 16:07:48.833, 1, 2707 MHz, 14001 MHz, 599.84 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:49.835, 0, 35 MHz, 405 MHz, 35.21 W, 51, 0 %, 3204 MiB
2026/09/24 16:07:49.835, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:50.836, 0, 28 MHz, 405 MHz, 23.98 W, 51, 0 %, 3299 MiB
2026/09/24 16:07:50.836, 1, 2700 MHz, 14001 MHz, 600.10 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:51.845, 0, 30 MHz, 405 MHz, 28.07 W, 51, 9 %, 3296 MiB
2026/09/24 16:07:51.845, 1, 2700 MHz, 14001 MHz, 599.84 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:52.846, 0, 30 MHz, 405 MHz, 24.77 W, 51, 1 %, 3291 MiB
2026/09/24 16:07:52.846, 1, 2700 MHz, 14001 MHz, 600.12 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:53.847, 0, 34 MHz, 405 MHz, 24.00 W, 51, 1 %, 3264 MiB
2026/09/24 16:07:53.847, 1, 2700 MHz, 14001 MHz, 600.15 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:54.862, 0, 41 MHz, 405 MHz, 23.90 W, 51, 0 %, 3275 MiB
2026/09/24 16:07:54.862, 1, 2700 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:55.877, 0, 397 MHz, 405 MHz, 30.60 W, 51, 1 %, 3282 MiB
2026/09/24 16:07:55.877, 1, 2700 MHz, 14001 MHz, 600.07 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:56.881, 0, 397 MHz, 405 MHz, 37.93 W, 51, 0 %, 3260 MiB
2026/09/24 16:07:56.881, 1, 2700 MHz, 14001 MHz, 600.07 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:57.883, 0, 405 MHz, 405 MHz, 37.76 W, 51, 1 %, 3252 MiB
2026/09/24 16:07:57.883, 1, 2700 MHz, 14001 MHz, 599.72 W, 69, 100 %, 2757 MiB
2026/09/24 16:07:58.888, 0, 34 MHz, 405 MHz, 34.04 W, 51, 0 %, 3252 MiB
2026/09/24 16:07:58.888, 1, 2910 MHz, 14001 MHz, 513.76 W, 57, 100 %, 2757 MiB
2026/09/24 16:07:59.896, 0, 50 MHz, 405 MHz, 24.39 W, 51, 1 %, 3251 MiB
2026/09/24 16:07:59.896, 1, 2955 MHz, 14001 MHz, 105.37 W, 54, 0 %, 2757 MiB
2026/09/24 16:08:00.900, 0, 33 MHz, 405 MHz, 22.68 W, 51, 1 %, 3244 MiB
2026/09/24 16:08:00.900, 1, 630 MHz, 7001 MHz, 80.82 W, 52, 0 %, 18 MiB
2026/09/24 16:08:01.903, 0, 52 MHz, 405 MHz, 26.32 W, 51, 0 %, 3226 MiB
2026/09/24 16:08:01.903, 1, 435 MHz, 7001 MHz, 38.53 W, 51, 0 %, 18 MiB
2026/09/24 16:08:02.910, 0, 39 MHz, 405 MHz, 25.75 W, 51, 0 %, 3220 MiB
2026/09/24 16:08:02.910, 1, 277 MHz, 7001 MHz, 37.61 W, 50, 0 %, 2757 MiB
2026/09/24 16:08:03.926, 0, 39 MHz, 405 MHz, 26.96 W, 51, 1 %, 3220 MiB
2026/09/24 16:08:03.926, 1, 2572 MHz, 14001 MHz, 57.88 W, 50, 0 %, 2757 MiB
2026/09/24 16:08:04.933, 0, 307 MHz, 405 MHz, 31.21 W, 51, 1 %, 3216 MiB
2026/09/24 16:08:04.933, 1, 2595 MHz, 14001 MHz, 68.50 W, 58, 24 %, 2757 MiB
2026/09/24 16:08:05.947, 0, 28 MHz, 405 MHz, 25.60 W, 51, 0 %, 3211 MiB
2026/09/24 16:08:05.947, 1, 2835 MHz, 14001 MHz, 570.75 W, 65, 100 %, 2757 MiB
2026/09/24 16:08:06.950, 0, 28 MHz, 405 MHz, 21.07 W, 50, 0 %, 3211 MiB
2026/09/24 16:08:06.950, 1, 2835 MHz, 14001 MHz, 600.06 W, 66, 100 %, 2757 MiB
2026/09/24 16:08:07.955, 0, 30 MHz, 405 MHz, 21.54 W, 51, 0 %, 3212 MiB
2026/09/24 16:08:07.955, 1, 2827 MHz, 14001 MHz, 599.97 W, 67, 100 %, 2757 MiB
2026/09/24 16:08:08.957, 0, 225 MHz, 405 MHz, 23.60 W, 51, 0 %, 3213 MiB
2026/09/24 16:08:08.957, 1, 2827 MHz, 14001 MHz, 599.99 W, 67, 100 %, 2757 MiB
2026/09/24 16:08:09.960, 0, 60 MHz, 405 MHz, 29.95 W, 51, 1 %, 3232 MiB
2026/09/24 16:08:09.960, 1, 2827 MHz, 14001 MHz, 600.00 W, 67, 100 %, 2757 MiB
2026/09/24 16:08:10.965, 0, 397 MHz, 405 MHz, 37.60 W, 51, 0 %, 3232 MiB
2026/09/24 16:08:10.965, 1, 2827 MHz, 14001 MHz, 600.02 W, 67, 100 %, 2757 MiB
2026/09/24 16:08:11.979, 0, 37 MHz, 405 MHz, 26.47 W, 51, 1 %, 3232 MiB
2026/09/24 16:08:11.979, 1, 2827 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:12.980, 0, 34 MHz, 405 MHz, 23.74 W, 51, 0 %, 3232 MiB
2026/09/24 16:08:12.980, 1, 2827 MHz, 14001 MHz, 599.99 W, 67, 100 %, 2757 MiB
2026/09/24 16:08:13.987, 0, 345 MHz, 405 MHz, 31.16 W, 51, 1 %, 3229 MiB
2026/09/24 16:08:13.987, 1, 2827 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:15.002, 0, 38 MHz, 405 MHz, 26.93 W, 51, 1 %, 3223 MiB
2026/09/24 16:08:15.002, 1, 2827 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:16.017, 0, 442 MHz, 405 MHz, 36.27 W, 51, 0 %, 3231 MiB
2026/09/24 16:08:16.017, 1, 2820 MHz, 14001 MHz, 600.00 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:17.019, 0, 44 MHz, 405 MHz, 34.58 W, 51, 0 %, 3231 MiB
2026/09/24 16:08:17.019, 1, 2820 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:18.023, 0, 37 MHz, 405 MHz, 31.86 W, 51, 0 %, 3224 MiB
2026/09/24 16:08:18.023, 1, 2820 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:19.039, 0, 570 MHz, 405 MHz, 36.23 W, 51, 2 %, 3236 MiB
2026/09/24 16:08:19.039, 1, 2820 MHz, 14001 MHz, 599.96 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:20.043, 0, 37 MHz, 405 MHz, 29.36 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:20.043, 1, 2820 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:21.048, 0, 36 MHz, 405 MHz, 22.50 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:21.048, 1, 2820 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:22.051, 0, 36 MHz, 405 MHz, 21.82 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:22.051, 1, 2820 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:23.057, 0, 36 MHz, 405 MHz, 21.65 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:23.057, 1, 2812 MHz, 14001 MHz, 600.00 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:24.060, 0, 33 MHz, 405 MHz, 21.59 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:24.060, 1, 2820 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:25.064, 0, 38 MHz, 405 MHz, 21.98 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:25.064, 1, 2715 MHz, 14001 MHz, 599.27 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:26.066, 0, 285 MHz, 405 MHz, 21.96 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:26.066, 1, 2715 MHz, 14001 MHz, 600.33 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:27.069, 0, 33 MHz, 405 MHz, 21.89 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:27.069, 1, 2715 MHz, 14001 MHz, 599.90 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:28.071, 0, 39 MHz, 405 MHz, 21.92 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:28.071, 1, 2715 MHz, 14001 MHz, 600.08 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:29.086, 0, 45 MHz, 405 MHz, 22.97 W, 51, 1 %, 3236 MiB
2026/09/24 16:08:29.086, 1, 2707 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:30.095, 0, 36 MHz, 405 MHz, 23.04 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:30.095, 1, 2715 MHz, 14001 MHz, 599.92 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:31.098, 0, 36 MHz, 405 MHz, 22.27 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:31.098, 1, 2715 MHz, 14001 MHz, 599.93 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:32.098, 0, 39 MHz, 405 MHz, 22.04 W, 50, 0 %, 3236 MiB
2026/09/24 16:08:32.098, 1, 2707 MHz, 14001 MHz, 600.03 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:33.099, 0, 36 MHz, 405 MHz, 22.28 W, 51, 0 %, 3236 MiB
2026/09/24 16:08:33.099, 1, 2707 MHz, 14001 MHz, 600.08 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:34.102, 0, 37 MHz, 405 MHz, 22.03 W, 50, 0 %, 3236 MiB
2026/09/24 16:08:34.102, 1, 2707 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:35.108, 0, 43 MHz, 405 MHz, 22.38 W, 50, 0 %, 3242 MiB
2026/09/24 16:08:35.108, 1, 2707 MHz, 14001 MHz, 599.88 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:36.116, 0, 33 MHz, 405 MHz, 22.05 W, 50, 0 %, 3242 MiB
2026/09/24 16:08:36.116, 1, 2707 MHz, 14001 MHz, 599.94 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:37.120, 0, 40 MHz, 405 MHz, 22.23 W, 50, 0 %, 3242 MiB
2026/09/24 16:08:37.120, 1, 2707 MHz, 14001 MHz, 599.90 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:38.133, 0, 75 MHz, 405 MHz, 25.03 W, 51, 1 %, 3243 MiB
2026/09/24 16:08:38.133, 1, 2707 MHz, 14001 MHz, 600.04 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:39.148, 0, 60 MHz, 405 MHz, 24.85 W, 51, 0 %, 3219 MiB
2026/09/24 16:08:39.148, 1, 2707 MHz, 14001 MHz, 599.82 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:40.149, 0, 51 MHz, 405 MHz, 26.28 W, 51, 0 %, 3227 MiB
2026/09/24 16:08:40.149, 1, 2707 MHz, 14001 MHz, 600.23 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:41.153, 0, 45 MHz, 405 MHz, 30.55 W, 51, 0 %, 3251 MiB
2026/09/24 16:08:41.153, 1, 2707 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:42.168, 0, 525 MHz, 405 MHz, 28.35 W, 51, 0 %, 3251 MiB
2026/09/24 16:08:42.168, 1, 2707 MHz, 14001 MHz, 599.87 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:43.172, 0, 38 MHz, 405 MHz, 27.24 W, 51, 0 %, 3251 MiB
2026/09/24 16:08:43.172, 1, 2707 MHz, 14001 MHz, 599.99 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:44.176, 0, 57 MHz, 405 MHz, 26.00 W, 51, 1 %, 3245 MiB
2026/09/24 16:08:44.176, 1, 2707 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:45.176, 0, 37 MHz, 405 MHz, 25.87 W, 50, 0 %, 3245 MiB
2026/09/24 16:08:45.176, 1, 2700 MHz, 14001 MHz, 599.99 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:46.178, 0, 36 MHz, 405 MHz, 21.17 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:46.178, 1, 2707 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:47.180, 0, 31 MHz, 405 MHz, 20.78 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:47.180, 1, 2700 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:48.184, 0, 38 MHz, 405 MHz, 21.08 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:48.184, 1, 2700 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:49.199, 0, 35 MHz, 405 MHz, 20.65 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:49.199, 1, 2700 MHz, 14001 MHz, 600.05 W, 68, 100 %, 2757 MiB
2026/09/24 16:08:50.204, 0, 32 MHz, 405 MHz, 21.04 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:50.204, 1, 2700 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:51.207, 0, 34 MHz, 405 MHz, 21.20 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:51.207, 1, 2700 MHz, 14001 MHz, 599.90 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:52.209, 0, 34 MHz, 405 MHz, 20.93 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:52.209, 1, 2700 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:08:53.212, 0, 38 MHz, 405 MHz, 20.25 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:53.212, 1, 2955 MHz, 14001 MHz, 441.33 W, 56, 0 %, 18 MiB
2026/09/24 16:08:54.224, 0, 35 MHz, 405 MHz, 19.94 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:54.224, 1, 2955 MHz, 14001 MHz, 121.06 W, 55, 0 %, 18 MiB
2026/09/24 16:08:55.228, 0, 40 MHz, 405 MHz, 22.90 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:55.228, 1, 2092 MHz, 7001 MHz, 79.04 W, 52, 0 %, 2757 MiB
2026/09/24 16:08:56.230, 0, 52 MHz, 405 MHz, 24.26 W, 51, 0 %, 3241 MiB
2026/09/24 16:08:56.230, 1, 2572 MHz, 14001 MHz, 57.99 W, 52, 0 %, 2757 MiB
2026/09/24 16:08:57.245, 0, 345 MHz, 405 MHz, 25.44 W, 51, 0 %, 3241 MiB
2026/09/24 16:08:57.245, 1, 2572 MHz, 14001 MHz, 72.06 W, 52, 0 %, 2757 MiB
2026/09/24 16:08:58.250, 0, 36 MHz, 405 MHz, 22.88 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:58.250, 1, 2827 MHz, 14001 MHz, 267.88 W, 66, 100 %, 2757 MiB
2026/09/24 16:08:59.257, 0, 35 MHz, 405 MHz, 21.31 W, 50, 0 %, 3241 MiB
2026/09/24 16:08:59.257, 1, 2827 MHz, 14001 MHz, 600.06 W, 67, 100 %, 2757 MiB
2026/09/24 16:09:00.261, 0, 42 MHz, 405 MHz, 21.23 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:00.261, 1, 2827 MHz, 14001 MHz, 599.96 W, 67, 100 %, 2757 MiB
2026/09/24 16:09:01.268, 0, 41 MHz, 405 MHz, 21.12 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:01.268, 1, 2827 MHz, 14001 MHz, 600.05 W, 67, 100 %, 2757 MiB
2026/09/24 16:09:02.275, 0, 32 MHz, 405 MHz, 20.49 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:02.275, 1, 2827 MHz, 14001 MHz, 599.97 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:03.276, 0, 37 MHz, 405 MHz, 20.57 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:03.276, 1, 2827 MHz, 14001 MHz, 600.07 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:04.279, 0, 36 MHz, 405 MHz, 20.65 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:04.279, 1, 2827 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:05.281, 0, 33 MHz, 405 MHz, 20.01 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:05.281, 1, 2827 MHz, 14001 MHz, 600.01 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:06.282, 0, 33 MHz, 405 MHz, 20.88 W, 50, 0 %, 3241 MiB
2026/09/24 16:09:06.282, 1, 2827 MHz, 14001 MHz, 600.02 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:07.284, 0, 39 MHz, 405 MHz, 21.42 W, 50, 1 %, 3212 MiB
2026/09/24 16:09:07.284, 1, 2820 MHz, 14001 MHz, 600.00 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:08.289, 0, 40 MHz, 405 MHz, 21.98 W, 50, 0 %, 3211 MiB
2026/09/24 16:09:08.289, 1, 2820 MHz, 14001 MHz, 599.96 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:09.296, 0, 50 MHz, 405 MHz, 29.41 W, 50, 0 %, 3234 MiB
2026/09/24 16:09:09.296, 1, 2820 MHz, 14001 MHz, 600.04 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:10.299, 0, 36 MHz, 405 MHz, 23.08 W, 50, 0 %, 3234 MiB
2026/09/24 16:09:10.299, 1, 2820 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:11.302, 0, 36 MHz, 405 MHz, 24.26 W, 51, 1 %, 3234 MiB
2026/09/24 16:09:11.302, 1, 2820 MHz, 14001 MHz, 599.96 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:12.309, 0, 37 MHz, 405 MHz, 24.51 W, 50, 0 %, 3234 MiB
2026/09/24 16:09:12.309, 1, 2820 MHz, 14001 MHz, 600.02 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:13.311, 0, 39 MHz, 405 MHz, 23.90 W, 50, 0 %, 3230 MiB
2026/09/24 16:09:13.311, 1, 2820 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:14.314, 0, 37 MHz, 405 MHz, 22.05 W, 50, 0 %, 3228 MiB
2026/09/24 16:09:14.314, 1, 2820 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:15.327, 0, 39 MHz, 405 MHz, 23.00 W, 50, 0 %, 3216 MiB
2026/09/24 16:09:15.327, 1, 2820 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:16.330, 0, 592 MHz, 405 MHz, 26.50 W, 51, 0 %, 3216 MiB
2026/09/24 16:09:16.330, 1, 2820 MHz, 14001 MHz, 599.98 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:17.345, 0, 61 MHz, 405 MHz, 35.85 W, 51, 0 %, 3226 MiB
2026/09/24 16:09:17.345, 1, 2820 MHz, 14001 MHz, 593.13 W, 71, 100 %, 2757 MiB
2026/09/24 16:09:18.348, 0, 41 MHz, 405 MHz, 30.68 W, 51, 0 %, 3223 MiB
2026/09/24 16:09:18.348, 1, 2715 MHz, 14001 MHz, 599.57 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:19.349, 0, 58 MHz, 405 MHz, 34.90 W, 51, 0 %, 3222 MiB
2026/09/24 16:09:19.349, 1, 2715 MHz, 14001 MHz, 599.97 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:20.350, 0, 375 MHz, 405 MHz, 34.28 W, 51, 0 %, 3229 MiB
2026/09/24 16:09:20.350, 1, 2715 MHz, 14001 MHz, 599.98 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:21.352, 0, 390 MHz, 405 MHz, 36.21 W, 51, 0 %, 3227 MiB
2026/09/24 16:09:21.352, 1, 2715 MHz, 14001 MHz, 599.90 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:22.355, 0, 525 MHz, 405 MHz, 35.44 W, 51, 0 %, 3217 MiB
2026/09/24 16:09:22.355, 1, 2707 MHz, 14001 MHz, 600.13 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:23.369, 0, 45 MHz, 405 MHz, 35.22 W, 51, 0 %, 3213 MiB
2026/09/24 16:09:23.369, 1, 2715 MHz, 14001 MHz, 600.00 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:24.374, 0, 450 MHz, 405 MHz, 30.55 W, 51, 1 %, 3213 MiB
2026/09/24 16:09:24.374, 1, 2707 MHz, 14001 MHz, 599.93 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:25.374, 0, 42 MHz, 405 MHz, 32.06 W, 51, 0 %, 3213 MiB
2026/09/24 16:09:25.374, 1, 2707 MHz, 14001 MHz, 600.06 W, 68, 100 %, 2757 MiB
2026/09/24 16:09:26.389, 0, 622 MHz, 405 MHz, 26.54 W, 51, 1 %, 3213 MiB
2026/09/24 16:09:26.389, 1, 2707 MHz, 14001 MHz, 600.01 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:27.395, 0, 51 MHz, 405 MHz, 27.45 W, 50, 0 %, 3213 MiB
2026/09/24 16:09:27.395, 1, 2707 MHz, 14001 MHz, 599.94 W, 69, 100 %, 2757 MiB
2026/09/24 16:09:28.402, 0, 47 MHz, 405 MHz, 22.61 W, 50, 0 %, 3213 MiB
2026/09/24 16:09:28.402, 1, 2707 MHz, 14001 MHz, 600.08 W, 69, 100 %, 2757 MiB
